step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
140,PAYMENT,12012.66,C707831673,31892.0,19879.34,M1432669454,0.0,0.0,0,0
353,CASH_OUT,215053.19,C1370556741,98500.0,0.0,C461246320,0.0,215053.19,0,0
135,CASH_OUT,483297.97,C1182127897,456870.56,0.0,C2143015292,3493840.3,3977138.27,0,0
10,PAYMENT,6805.03,C837229603,10228.0,3422.97,M1520128429,0.0,0.0,0,0
670,TRANSFER,426712.72,C263819950,0.0,0.0,C784892583,8074036.48,8500749.2,0,0
400,CASH_IN,141773.68,C812790387,4641462.09,4783235.76,C1610842202,344188.47,202414.79,0,0
404,CASH_IN,184799.01,C1273870840,818408.73,1003207.75,C440204256,318232.6,133433.58,0,0
252,PAYMENT,59595.6,C163691590,0.0,0.0,M1613054942,0.0,0.0,0,0
228,TRANSFER,2050285.56,C1684134641,16906.0,0.0,C632291697,2135478.6,4185764.16,0,0
358,PAYMENT,17279.84,C1289663399,195266.0,177986.16,M1461591086,0.0,0.0,0,0
544,CASH_OUT,21488.66,C2126333006,0.0,0.0,C1140430904,961677.76,983166.42,0,0
322,PAYMENT,59055.28,C27171816,7519.54,0.0,M166420638,0.0,0.0,0,0
252,CASH_IN,418889.16,C1000204307,20779.0,439668.16,C1021427324,5089921.34,4671032.19,0,0
305,CASH_IN,93555.21,C682356571,179.0,93734.21,C1868118748,5286.62,0.0,0,0
331,CASH_IN,26167.36,C1850497238,11934985.18,11961152.54,C947890458,2105416.73,2079249.37,0,0
251,CASH_OUT,431360.04,C1716957385,0.0,0.0,C1912072636,857993.72,1289353.76,0,0
353,CASH_OUT,171768.17,C155264500,1828.0,0.0,C747780921,117133.6,288901.78,0,0
131,CASH_OUT,18310.58,C523885133,18343.0,32.42,C916372472,2863146.04,2881456.62,0,0
380,CASH_OUT,416268.86,C482086765,0.0,0.0,C1367171406,1195598.19,1611867.05,0,0
254,CASH_IN,94860.48,C22352968,531998.7,626859.18,C570413165,280618.02,185757.54,0,0
37,PAYMENT,7728.14,C72169448,20683.0,12954.86,M165307150,0.0,0.0,0,0
303,PAYMENT,12366.94,C2027311143,0.0,0.0,M2007574149,0.0,0.0,0,0
131,CASH_OUT,113556.74,C1590585520,28554.0,0.0,C265058096,883593.81,997150.55,0,0
140,PAYMENT,153.61,C548047232,21932.81,21779.2,M1362694123,0.0,0.0,0,0
300,CASH_IN,351156.28,C703190081,4074680.8,4425837.08,C1675690861,541312.85,190156.57,0,0
348,CASH_IN,50089.56,C1484119712,24567661.03,24617750.59,C1162259398,554551.89,504462.33,0,0
139,CASH_IN,451905.43,C1671495472,1311237.87,1763143.29,C1596306253,3338724.97,2685436.21,0,0
186,CASH_OUT,379454.53,C1827955546,500.0,0.0,C1456522934,1874502.55,2253957.08,0,0
345,CASH_OUT,359459.23,C2127866563,0.0,0.0,C1341985731,795024.54,1154483.77,0,0
230,CASH_IN,153497.24,C949496949,134232.0,287729.24,C604568968,4709105.43,4555608.19,0,0
278,PAYMENT,11023.01,C1859329066,0.0,0.0,M190911069,0.0,0.0,0,0
299,CASH_OUT,340480.47,C1847973173,0.0,0.0,C216229155,1307541.0,1648021.47,0,0
9,PAYMENT,19476.72,C1139659552,1517793.27,1498316.55,M1344651926,0.0,0.0,0,0
308,CASH_OUT,208372.54,C1275570231,0.0,0.0,C269902384,259064.27,467436.8,0,0
253,PAYMENT,18639.9,C2057120082,0.0,0.0,M890823899,0.0,0.0,0,0
637,PAYMENT,16427.07,C359904453,31838.0,15410.93,M1818224163,0.0,0.0,0,0
380,PAYMENT,7709.77,C1572051839,154431.0,146721.23,M928894871,0.0,0.0,0,0
377,PAYMENT,24159.76,C2113991850,122574.0,98414.24,M1134641648,0.0,0.0,0,0
165,PAYMENT,4968.62,C807333858,608092.0,603123.38,M2117473982,0.0,0.0,0,0
323,PAYMENT,18590.74,C280630425,0.0,0.0,M139637741,0.0,0.0,0,0
408,CASH_IN,54952.22,C226992227,5374422.81,5429375.03,C1929878526,265263.19,210310.97,0,0
306,CASH_OUT,198945.92,C2134459818,70410.0,0.0,C1518238446,1430195.19,1629141.11,0,0
284,CASH_OUT,61132.38,C921243400,0.0,0.0,C1758713057,255037.61,316169.99,0,0
204,CASH_OUT,145202.77,C1368421635,22645.0,0.0,C1334736968,5362350.68,5507553.44,0,0
329,PAYMENT,30337.53,C1529104616,104306.0,73968.47,M1519650864,0.0,0.0,0,0
259,CASH_IN,269698.42,C2042016311,2382803.1,2652501.52,C2018660877,396286.18,126587.76,0,0
374,CASH_IN,15478.98,C2113278028,1619225.57,1634704.55,C1096311952,1133916.58,1118437.6,0,0
37,PAYMENT,50856.52,C721560017,377133.0,326276.48,M1273175326,0.0,0.0,0,0
355,CASH_OUT,302356.64,C575094140,98044.62,0.0,C1909527942,2522383.79,2824740.43,0,0
180,CASH_OUT,70847.75,C1694349109,49874.0,0.0,C2050807211,278583.61,349431.36,0,0
329,PAYMENT,35144.99,C1749131356,7273.1,0.0,M1201688977,0.0,0.0,0,0
161,CASH_OUT,14508.82,C694595829,297044.0,282535.18,C1272209286,295305.87,309814.68,0,0
399,CASH_OUT,30864.86,C406937501,0.0,0.0,C1954738129,84356.12,115220.98,0,0
182,CASH_OUT,8451.75,C666538266,0.0,0.0,C1656349739,126267.96,134719.71,0,0
401,PAYMENT,49991.43,C1532731331,0.0,0.0,M1567378426,0.0,0.0,0,0
188,PAYMENT,1537.81,C1200194081,82660.0,81122.19,M466995077,0.0,0.0,0,0
33,PAYMENT,51689.41,C353897299,0.0,0.0,M121592098,0.0,0.0,0,0
287,PAYMENT,38834.06,C1674187352,0.0,0.0,M311569507,0.0,0.0,0,0
395,CASH_OUT,202536.98,C1734947186,0.0,0.0,C699235486,616243.6,818780.59,0,0
136,PAYMENT,122.63,C520920355,0.0,0.0,M1628599488,0.0,0.0,0,0
384,CASH_OUT,107655.37,C259220697,0.0,0.0,C1068824137,13587774.6,13695429.98,0,0
380,CASH_IN,87684.78,C197347509,433297.6,520982.38,C1697251473,1233475.02,1145790.25,0,0
38,CASH_OUT,71183.17,C363208068,3580.0,0.0,C1839339513,2353737.25,2424920.42,0,0
205,CASH_IN,437005.94,C313476715,2469.0,439474.94,C931057858,0.0,0.0,0,0
203,PAYMENT,4419.08,C372338685,54976.0,50556.92,M2120118570,0.0,0.0,0,0
380,PAYMENT,8357.17,C697229548,78839.61,70482.44,M501380110,0.0,0.0,0,0
297,CASH_OUT,291832.37,C1214420399,11453.0,0.0,C316075388,2543884.08,2835716.45,0,0
161,PAYMENT,5196.65,C343271778,51717.11,46520.47,M674740922,0.0,0.0,0,0
395,PAYMENT,30191.53,C1126621248,10961.0,0.0,M1724572015,0.0,0.0,0,0
40,CASH_OUT,351490.45,C1018061779,117.0,0.0,C305047923,0.0,351490.45,0,0
24,CASH_OUT,210963.54,C1429741739,0.0,0.0,C1207755828,339365.82,550329.35,0,0
11,PAYMENT,19293.06,C219645710,0.0,0.0,M1749752015,0.0,0.0,0,0
154,CASH_OUT,550275.83,C1374320390,15230.0,0.0,C1503068115,530200.96,1080476.79,0,0
210,CASH_OUT,176484.82,C1371590682,0.0,0.0,C722225184,731840.69,908325.51,0,0
186,CASH_IN,67997.14,C1652159934,8133549.3,8201546.43,C1775459749,669776.56,601779.42,0,0
41,CASH_IN,77664.66,C1053348412,55168.0,132832.66,C1391434475,72156.83,0.0,0,0
136,CASH_OUT,218244.55,C250799033,165.0,0.0,C449657382,266636.65,484881.2,0,0
12,CASH_OUT,193112.18,C945945973,167.0,0.0,C1194449898,243925.43,1749044.9,0,0
17,PAYMENT,27089.82,C1976376306,992.0,0.0,M620133911,0.0,0.0,0,0
330,CASH_IN,156123.21,C173093017,2588380.14,2744503.34,C2002670560,424959.61,268836.4,0,0
307,CASH_IN,140839.09,C1708441710,107119.0,247958.09,C1730067700,225216.69,84377.6,0,0
251,CASH_OUT,255344.85,C1090261477,0.0,0.0,C847633447,3112918.33,3368263.17,0,0
156,PAYMENT,2941.98,C1027293089,15599.75,12657.76,M1369004748,0.0,0.0,0,0
227,PAYMENT,1163.73,C306720628,24913.0,23749.27,M1988809332,0.0,0.0,0,0
235,PAYMENT,13726.98,C1077318109,10780.0,0.0,M1470134763,0.0,0.0,0,0
42,CASH_OUT,165612.88,C1921634199,0.0,0.0,C398985344,331190.88,496803.76,0,0
347,PAYMENT,22205.64,C1972267112,398257.12,376051.48,M881613986,0.0,0.0,0,0
201,CASH_OUT,125942.01,C2059445422,0.0,0.0,C266062967,9035217.74,9161159.75,0,0
132,CASH_IN,230157.95,C1372084396,8891666.77,9121824.73,C1708869658,2116981.77,1886823.81,0,0
164,CASH_OUT,181590.25,C1604775036,16877.0,0.0,C166287311,965075.32,1146665.57,0,0
207,CASH_OUT,98656.24,C1907547040,13783.15,0.0,C1095666481,5593130.89,5691787.13,0,0
188,CASH_OUT,240734.98,C522488526,0.0,0.0,C923155765,2567169.0,2807903.98,0,0
304,PAYMENT,26770.86,C1314488727,21774.89,0.0,M1312965560,0.0,0.0,0,0
400,PAYMENT,4375.89,C1012414236,0.0,0.0,M146611965,0.0,0.0,0,0
229,PAYMENT,21651.35,C1305025227,0.0,0.0,M717613408,0.0,0.0,0,0
306,PAYMENT,1097.31,C1992327841,11481.0,10383.69,M793547015,0.0,0.0,0,0
13,CASH_OUT,24640.26,C143763088,0.0,0.0,C296230320,138881.91,163522.17,0,0
277,CASH_IN,193011.57,C824511795,5659964.51,5852976.08,C1981368658,3327940.69,3134929.12,0,0
11,CASH_OUT,251490.21,C573703815,115876.31,0.0,C1908995632,1045565.39,1759730.24,0,0
203,CASH_OUT,21108.11,C24770737,631.0,0.0,C1635947466,0.0,21108.11,0,0
12,CASH_IN,279400.64,C551254610,20540081.89,20819482.54,C1161835199,446111.5,564585.85,0,0
228,CASH_IN,6224.51,C1944374204,9755021.87,9761246.38,C553432448,1419595.99,1413371.48,0,0
236,CASH_IN,41862.72,C868852943,1574775.83,1616638.55,C397731654,1220494.95,1178632.22,0,0
236,CASH_IN,122709.33,C628615404,101830.0,224539.33,C694356501,0.0,0.0,0,0
203,CASH_OUT,91639.75,C935764827,0.0,0.0,C377891332,559856.05,651495.8,0,0
372,CASH_IN,432917.35,C1561540860,189.0,433106.35,C129727599,0.0,0.0,0,0
402,PAYMENT,14950.12,C682242373,0.0,0.0,M1567957630,0.0,0.0,0,0
284,CASH_OUT,221481.7,C894200580,277191.0,55709.3,C533418187,278724.5,500206.2,0,0
19,CASH_OUT,54349.95,C425687741,0.0,0.0,C2052188480,495874.62,633346.06,0,0
12,CASH_IN,77453.95,C356307022,3160769.34,3238223.3,C1196694338,6883793.07,8456856.09,0,0
213,CASH_IN,82194.16,C1274101236,4623463.59,4705657.75,C1463294311,243334.31,161140.15,0,0
182,CASH_IN,153605.98,C1169309439,7831206.43,7984812.41,C850560174,3635345.2,3481739.21,0,0
181,CASH_OUT,132701.96,C336070974,0.0,0.0,C757976390,172636.78,305338.73,0,0
186,CASH_IN,265703.51,C1505820087,340976.93,606680.44,C1717206270,1145251.46,879547.95,0,0
255,PAYMENT,17333.39,C293657297,72875.0,55541.61,M1123563933,0.0,0.0,0,0
324,CASH_IN,89355.68,C369322363,782.0,90137.68,C397644820,133043.62,43687.94,0,0
22,CASH_IN,47247.39,C243991508,79104.0,126351.39,C986684276,0.0,0.0,0,0
17,CASH_IN,498975.89,C839754118,6695445.13,7194421.02,C670244241,2286897.54,1486515.74,0,0
132,PAYMENT,24835.91,C853118426,59922.0,35086.09,M1861682552,0.0,0.0,0,0
184,CASH_OUT,420590.01,C1578395774,65172.0,0.0,C1332347373,179918.43,600508.44,0,0
164,PAYMENT,4559.28,C509998694,22429.0,17869.72,M137704198,0.0,0.0,0,0
184,CASH_IN,180717.37,C1306901702,1885608.49,2066325.85,C790453911,588979.89,408262.53,0,0
160,CASH_OUT,110858.76,C1284726212,0.0,0.0,C1269910768,180011.64,290870.4,0,0
253,CASH_OUT,454187.43,C1550883126,149472.0,0.0,C371152829,339854.19,794041.61,0,0
308,CASH_OUT,68894.72,C558192808,41725.0,0.0,C383898342,0.0,68894.72,0,0
229,PAYMENT,21234.63,C1680518974,435477.84,414243.21,M1273924663,0.0,0.0,0,0
327,PAYMENT,7434.35,C1830235329,55273.0,47838.65,M212552548,0.0,0.0,0,0
493,CASH_IN,238372.53,C19630629,2711293.32,2949665.85,C1256421914,768190.76,529818.23,0,0
252,CASH_OUT,255975.68,C1649331221,0.0,0.0,C690620577,861060.64,1117036.32,0,0
235,CASH_OUT,5862.53,C618727168,0.0,0.0,C2096970953,24890647.21,25139556.83,0,0
133,CASH_OUT,1159010.44,C1724151856,1159010.44,0.0,C1229046559,175085.52,1334095.97,1,0
307,CASH_IN,188524.54,C948249808,83664.45,272188.99,C2034724064,992044.41,803519.87,0,0
255,CASH_OUT,269262.86,C1328553039,0.0,0.0,C498739573,742582.8,1011845.66,0,0
397,CASH_OUT,225066.13,C558489202,8377.0,0.0,C1214972946,0.0,225066.13,0,0
9,CASH_OUT,161982.84,C2022497229,0.0,0.0,C260838211,626465.92,1185434.0,0,0
396,CASH_OUT,66752.24,C1420855118,132557.0,65804.76,C1967282442,4175100.22,4241852.46,0,0
259,PAYMENT,5399.45,C9950205,7723.77,2324.32,M422521791,0.0,0.0,0,0
300,CASH_OUT,115032.77,C1748202360,0.0,0.0,C222347754,164182.32,279215.08,0,0
133,CASH_IN,220335.56,C2064302328,201262.0,421597.56,C1043348948,0.0,0.0,0,0
324,CASH_IN,212911.57,C1930936523,27884.0,240795.57,C1271617536,0.0,0.0,0,0
691,CASH_IN,287102.79,C1006136997,41276.0,328378.79,C1440939811,20025.68,0.0,0,0
206,TRANSFER,53622.58,C1393659182,11078.0,0.0,C535425584,450880.17,504502.75,0,0
227,PAYMENT,90107.01,C1624215972,120122.72,30015.7,M1025266609,0.0,0.0,0,0
329,CASH_OUT,81329.57,C1706270393,74296.29,0.0,C1139164491,1136628.48,1217958.05,0,0
656,TRANSFER,153240.42,C1265430230,0.0,0.0,C980427417,275463.31,428703.73,0,0
307,CASH_OUT,61940.79,C1543742992,0.0,0.0,C919913263,491594.37,553535.16,0,0
140,PAYMENT,15972.01,C784530460,0.0,0.0,M1568446302,0.0,0.0,0,0
334,PAYMENT,20710.75,C1242684877,12407.0,0.0,M1990476362,0.0,0.0,0,0
283,CASH_IN,178637.29,C182401268,249518.18,428155.47,C1445962161,35087878.85,34909241.56,0,0
239,CASH_IN,189887.79,C758577911,108587.0,298474.79,C887791203,0.0,0.0,0,0
503,PAYMENT,5341.24,C27522057,127742.0,122400.76,M339268741,0.0,0.0,0,0
20,CASH_OUT,80037.98,C1287668205,115572.0,35534.02,C606815938,7549534.52,7629572.5,0,0
371,PAYMENT,472.28,C2082463657,358026.25,357553.97,M522697275,0.0,0.0,0,0
304,CASH_IN,93925.53,C816943825,23358.0,117283.53,C1531835463,720694.45,626768.92,0,0
130,CASH_IN,58486.21,C25274256,10158842.34,10217328.55,C330301567,961600.08,903113.86,0,0
205,CASH_OUT,236528.77,C1887655147,10553.0,0.0,C1138707476,0.0,236528.77,0,0
373,CASH_OUT,128385.98,C1749376959,0.0,0.0,C785686218,387132.91,515518.89,0,0
354,CASH_OUT,160220.9,C1042245247,226046.72,65825.81,C1816934948,311047.57,471268.48,0,0
280,PAYMENT,7779.33,C264424886,1776.0,0.0,M1179955777,0.0,0.0,0,0
168,PAYMENT,7258.72,C315000274,198274.0,191015.28,M34997134,0.0,0.0,0,0
304,CASH_OUT,28069.53,C1427142931,0.0,0.0,C319838900,176630.15,204699.69,0,0
137,CASH_IN,34603.12,C139885703,2232661.57,2267264.69,C1962881679,1138096.31,1103493.19,0,0
259,CASH_OUT,524241.41,C939148165,0.0,0.0,C945185490,2267391.26,2791632.67,0,0
252,CASH_OUT,75307.61,C178427407,0.0,0.0,C876825417,891822.91,967130.53,0,0
372,CASH_OUT,40002.18,C1979841188,0.0,0.0,C287997745,73791.64,113793.81,0,0
181,CASH_OUT,1083.01,C1430488796,30038.0,28954.99,C1993142411,2990894.3,2991977.31,0,0
9,CASH_IN,589.47,C1992471049,1025.0,1614.47,C1298314970,0.0,0.0,0,0
375,PAYMENT,33639.18,C1873806770,86.0,0.0,M569793892,0.0,0.0,0,0
235,PAYMENT,1508.42,C702799350,0.0,0.0,M1052090900,0.0,0.0,0,0
156,CASH_OUT,162892.35,C1098835971,83005.0,0.0,C504213289,0.0,162892.35,0,0
209,TRANSFER,592590.8,C1005044207,0.0,0.0,C127400790,1011540.67,1604131.47,0,0
229,CASH_OUT,296380.84,C622074513,422379.0,125998.16,C1198035880,0.0,296380.84,0,0
300,PAYMENT,22720.8,C804002947,5201.0,0.0,M1073218297,0.0,0.0,0,0
12,CASH_IN,434057.33,C544333934,35752.0,469809.33,C722895070,32750.0,0.0,0,0
256,PAYMENT,2390.56,C1407948472,26826.0,24435.44,M1254966538,0.0,0.0,0,0
301,CASH_IN,52142.29,C2043220614,15295758.49,15347900.77,C443221506,52795.47,653.18,0,0
153,PAYMENT,14690.19,C832735491,0.0,0.0,M655073200,0.0,0.0,0,0
188,CASH_IN,177294.04,C252640684,20499.0,197793.04,C846190461,1747581.53,1570287.49,0,0
395,CASH_OUT,166630.68,C144328318,0.0,0.0,C152341619,214190.33,380821.01,0,0
373,PAYMENT,443.38,C1893173087,105683.0,105239.62,M1519432330,0.0,0.0,0,0
345,CASH_OUT,378398.27,C2138739274,35250.0,0.0,C1124667209,0.0,378398.27,0,0
131,CASH_OUT,377978.09,C1827284249,100419.0,0.0,C1690946816,2055878.31,2433856.4,0,0
179,CASH_OUT,211536.86,C208120811,0.0,0.0,C1935431118,1494435.11,1705971.97,0,0
12,CASH_OUT,176631.29,C689020018,0.0,0.0,C1850733047,1264244.63,1600898.19,0,0
322,PAYMENT,44786.88,C1604114633,75810.87,31023.99,M1469630893,0.0,0.0,0,0
595,CASH_OUT,31701.21,C154216879,54120.0,22418.79,C821417379,72938.91,104640.12,0,0
48,PAYMENT,8879.06,C477681833,149.0,0.0,M1955031525,0.0,0.0,0,0
187,CASH_OUT,94327.27,C1828142057,11243.0,0.0,C767968917,147068.2,241395.47,0,0
34,CASH_OUT,104282.17,C2143855357,5610.0,0.0,C89214269,816778.78,921060.94,0,0
273,CASH_OUT,287861.72,C1364734757,18663.0,0.0,C1774345652,0.0,287861.72,0,0
237,PAYMENT,1283.84,C231197034,178561.87,177278.02,M1447961256,0.0,0.0,0,0
298,CASH_OUT,136624.46,C1192185201,5065.0,0.0,C1543385875,9769.88,146394.34,0,0
213,CASH_OUT,166025.5,C1509617153,192.0,0.0,C883450390,198283.7,364309.2,0,0
131,CASH_IN,36585.54,C1243370974,11397.0,47982.54,C1177740196,2401317.31,2364731.77,0,0
8,TRANSFER,780886.93,C1260614086,50226.0,0.0,C515132998,1822194.67,4460317.7,0,0
400,CASH_OUT,223385.37,C1262352542,1589.78,0.0,C1104123517,2146783.46,2370168.83,0,0
251,PAYMENT,4097.96,C1786328493,50528.5,46430.54,M276383327,0.0,0.0,0,0
376,CASH_IN,259897.28,C1891842643,6591447.79,6851345.08,C629801822,589485.08,329587.8,0,0
209,PAYMENT,11840.29,C1823515216,13240.0,1399.71,M1826955736,0.0,0.0,0,0
500,CASH_OUT,253193.5,C1627787340,0.0,0.0,C1719945302,390587.58,643781.08,0,0
252,CASH_OUT,193637.17,C1355692096,50224.0,0.0,C1646095157,0.0,193637.17,0,0
13,TRANSFER,1018202.74,C1776785450,0.0,0.0,C644165296,2577561.05,3869727.02,0,0
205,CASH_OUT,229103.05,C1593111795,56325.0,0.0,C1255498425,0.0,236177.45,0,0
284,PAYMENT,10897.16,C217873647,0.0,0.0,M63509799,0.0,0.0,0,0
11,PAYMENT,12706.82,C91535316,0.0,0.0,M315330491,0.0,0.0,0,0
177,PAYMENT,2700.33,C1620288666,145010.93,142310.6,M379672295,0.0,0.0,0,0
303,PAYMENT,8435.29,C1292401401,0.0,0.0,M1949424201,0.0,0.0,0,0
374,CASH_OUT,63723.95,C280676518,0.0,0.0,C595577458,442924.36,506648.32,0,0
178,PAYMENT,9317.89,C1393564898,265856.0,256538.11,M46951457,0.0,0.0,0,0
406,CASH_OUT,40959.81,C926729316,102146.0,61186.19,C1892555146,0.0,40959.81,0,0
471,CASH_OUT,148906.41,C1742437548,723.0,0.0,C462199736,0.0,148906.41,0,0
301,CASH_OUT,942.92,C1607289572,0.0,0.0,C2055903889,27630.98,28573.9,0,0
439,PAYMENT,6660.46,C871865074,124575.0,117914.54,M382287745,0.0,0.0,0,0
301,PAYMENT,7131.01,C258734971,368.0,0.0,M1649975923,0.0,0.0,0,0
39,PAYMENT,13015.4,C343574998,11577.0,0.0,M258083760,0.0,0.0,0,0
137,PAYMENT,2074.65,C1132869051,195711.8,193637.15,M1228642758,0.0,0.0,0,0
305,PAYMENT,9220.91,C1289387018,171453.64,162232.74,M164640239,0.0,0.0,0,0
297,PAYMENT,23357.9,C1486184285,11050.0,0.0,M714900055,0.0,0.0,0,0
563,CASH_OUT,195655.63,C438843715,52660.0,0.0,C4786767,61498.34,257153.97,0,0
282,CASH_IN,300004.15,C1456225126,2992418.63,3292422.78,C901238795,602236.93,302232.78,0,0
167,PAYMENT,10745.06,C1393568916,9621.0,0.0,M1914758297,0.0,0.0,0,0
347,PAYMENT,11196.61,C1092878962,475.55,0.0,M481601854,0.0,0.0,0,0
325,CASH_OUT,412313.64,C1362481278,13625.0,0.0,C2099511665,0.0,412313.64,0,0
355,PAYMENT,2131.82,C1034101253,92132.0,90000.18,M1670428288,0.0,0.0,0,0
186,PAYMENT,10422.73,C218413961,0.0,0.0,M247785852,0.0,0.0,0,0
301,CASH_IN,251006.16,C29577080,49839.0,300845.16,C1618391932,0.0,0.0,0,0
211,PAYMENT,1933.29,C879586325,3347.25,1413.96,M341384029,0.0,0.0,0,0
189,CASH_IN,221710.98,C2146742787,1342.0,223052.98,C1384298334,929381.27,679372.51,0,0
350,TRANSFER,3154873.63,C218675806,22365.0,0.0,C1396618090,147702.73,3302576.36,0,0
278,TRANSFER,154340.86,C867936554,0.0,0.0,C355561415,706817.33,861158.18,0,0
280,PAYMENT,4701.27,C1652999528,230189.97,225488.7,M2033055964,0.0,0.0,0,0
18,CASH_OUT,137892.88,C1010296871,14503.0,0.0,C402160987,27978.43,21336.85,0,0
207,CASH_IN,337039.32,C328990253,15234.0,352273.32,C1512598168,4319529.05,3982489.73,0,0
355,CASH_OUT,182211.44,C837394808,13686.0,0.0,C2120271841,6586446.24,6768657.69,0,0
335,PAYMENT,13712.61,C1222688867,0.0,0.0,M1321442516,0.0,0.0,0,0
201,CASH_IN,180516.07,C1125461970,4443638.12,4624154.19,C768211418,836506.75,655990.68,0,0
208,PAYMENT,3984.51,C28015627,52217.0,48232.49,M836781145,0.0,0.0,0,0
228,PAYMENT,17697.2,C1312950665,1672.0,0.0,M1628818746,0.0,0.0,0,0
136,PAYMENT,1350.11,C1761627919,0.0,0.0,M197535596,0.0,0.0,0,0
15,CASH_OUT,226796.85,C1747558725,0.0,0.0,C1775818419,3702608.2,3929405.05,0,0
205,PAYMENT,5397.43,C2109436239,27897.45,22500.02,M1681883148,0.0,0.0,0,0
278,PAYMENT,7847.53,C1494975349,0.0,0.0,M80235178,0.0,0.0,0,0
34,CASH_OUT,263822.61,C1198714764,30663.0,0.0,C162360875,991742.88,1255565.5,0,0
227,CASH_OUT,203405.6,C1711817860,311621.0,108215.4,C1656297741,378733.38,582138.98,0,0
158,PAYMENT,6073.56,C1284327460,69682.0,63608.44,M417360752,0.0,0.0,0,0
395,PAYMENT,13325.34,C1072257650,0.0,0.0,M496725295,0.0,0.0,0,0
375,PAYMENT,12038.46,C291818375,0.0,0.0,M212181374,0.0,0.0,0,0
331,CASH_IN,290690.59,C1637906242,19947.0,310637.59,C235736577,0.0,0.0,0,0
12,CASH_OUT,117027.48,C647079234,153263.0,36235.52,C507538622,1509709.4,1001668.39,0,0
332,PAYMENT,8712.67,C634247474,0.0,0.0,M130546948,0.0,0.0,0,0
374,PAYMENT,2016.77,C461660273,0.0,0.0,M770041965,0.0,0.0,0,0
44,CASH_OUT,33667.43,C1343136161,187.0,0.0,C1372185818,0.0,33667.43,0,0
158,CASH_IN,343850.37,C242741020,300987.0,644837.37,C580191167,0.0,0.0,0,0
182,PAYMENT,15563.89,C1660547414,236314.38,220750.49,M2143404157,0.0,0.0,0,0
201,PAYMENT,13375.09,C7746462,0.0,0.0,M429470670,0.0,0.0,0,0
370,CASH_OUT,20236.28,C294448450,0.0,0.0,C829025043,783597.03,803833.3,0,0
257,CASH_OUT,15668.18,C254338488,0.0,0.0,C12578032,1176199.2,1191867.38,0,0
397,PAYMENT,14436.69,C189781705,0.0,0.0,M1487394504,0.0,0.0,0,0
383,PAYMENT,49240.95,C1644332343,0.0,0.0,M134457288,0.0,0.0,0,0
284,CASH_OUT,109012.58,C515988089,18167.0,0.0,C1248211325,0.0,109012.58,0,0
191,CASH_OUT,210598.53,C1472005322,0.0,0.0,C1114222842,462320.76,672919.29,0,0
162,CASH_IN,39707.94,C1897702466,531849.59,571557.53,C824414993,151527.49,111819.55,0,0
404,CASH_IN,87235.91,C474749247,6477450.4,6564686.32,C1300350349,396707.71,309471.79,0,0
179,CASH_OUT,92296.05,C1750799215,0.0,0.0,C1241010037,1328361.98,1420658.03,0,0
284,CASH_OUT,287544.47,C1116191936,0.0,0.0,C1858093406,2202091.42,2489635.89,0,0
13,CASH_IN,17543.02,C868090086,3417068.62,3434611.63,C2003728555,981204.21,963661.19,0,0
236,PAYMENT,5587.73,C441139444,10898.0,5310.27,M1831184012,0.0,0.0,0,0
378,PAYMENT,2348.73,C1229307153,10905.0,8556.27,M1209325040,0.0,0.0,0,0
12,CASH_OUT,408676.3,C169631988,0.0,0.0,C496326379,3376949.99,3785626.29,0,0
383,PAYMENT,6180.72,C1004299119,30370.0,24189.28,M1441115099,0.0,0.0,0,0
160,TRANSFER,228579.41,C1257339165,0.0,0.0,C996340267,271131.66,499711.07,0,0
159,PAYMENT,5286.39,C576982420,123551.0,118264.61,M805655166,0.0,0.0,0,0
261,CASH_OUT,78563.49,C828379236,0.0,0.0,C25681150,396974.55,475538.03,0,0
94,PAYMENT,5872.61,C1409641580,565345.0,559472.39,M1032830231,0.0,0.0,0,0
255,PAYMENT,10485.31,C508262738,309191.05,298705.74,M2120763388,0.0,0.0,0,0
370,CASH_OUT,14861.98,C913546497,80450.0,65588.02,C477634722,0.0,14861.98,0,0
306,CASH_IN,117901.57,C405864112,1516505.49,1634407.06,C1138608227,1509920.01,1392018.44,0,0
371,CASH_OUT,36705.38,C398452444,308406.0,271700.62,C497352047,136234.65,47673.44,0,0
278,TRANSFER,261871.09,C1220866552,160069.02,0.0,C62010981,1099202.34,1361073.44,0,0
185,PAYMENT,8492.27,C1922399791,12006.0,3513.73,M1232657374,0.0,0.0,0,0
22,PAYMENT,22503.08,C954652426,22080.0,0.0,M1325416743,0.0,0.0,0,0
331,CASH_OUT,281037.39,C201875874,0.0,0.0,C784661973,2102012.14,2383049.53,0,0
186,TRANSFER,133480.85,C125568650,50193.0,0.0,C1605768745,1631148.65,1764629.5,0,0
258,PAYMENT,6789.33,C1354066225,3544.05,0.0,M1181625601,0.0,0.0,0,0
374,CASH_OUT,99331.09,C1015102101,0.0,0.0,C934120590,2538215.99,2637547.09,0,0
11,CASH_OUT,37426.94,C430137603,0.0,0.0,C846553803,559932.76,491696.13,0,0
41,CASH_IN,42959.63,C1031947754,119816.0,162775.63,C1059931821,1131.31,0.0,0,0
187,PAYMENT,10262.4,C2090057238,441846.0,431583.6,M1277742764,0.0,0.0,0,0
